Has already crawled 0 countries
Fetching data for Afghanistan...
Fetching Afghanistan successfully
India | India : diplomatic passports
Iran | Iran : diplomatic passports
Kazakhstan | Kazakhstan : diplomatic or service passports
Mongolia | Mongolia : diplomatic or official passports
Pakistan | Pakistan : diplomatic or official passports
Russia | Russia : diplomatic and service passports
South Africa | South Africa : diplomatic, official or service passports
Tajikistan | Tajikistan : diplomatic or service passports
Thailand | Thailand : diplomatic or official passports
Turkmenistan | Turkmenistan : diplomatic or service passports
Uzbekistan | Uzbekistan : diplomatic, official or service passports
Vietnam | Vietnam : (diplomatic or service passports)
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa not required
Algeria | Visa required
Andorra | Visa not required
Angola | eVisa
Antigua and Barbuda | Visa not required
Argentina | Visa not required
Armenia | Visa not required
Australia | eVisitor
Austria | Visa not required
Azerbaijan | eVisa
Bahamas | Visa not required
Bahrain | eVisa / Visa on arrival
Bangladesh | Visa on arrival
Barbados | Visa not required
Belarus | Visa not required
Belgium | Visa not required
Belize | Visa not required
Benin | eVisa / Visa on arrival
Bhutan | Visa required
Bolivia | Visa on arrival
Bosnia and Herzegovina | Visa not required
Botswana | Visa not required
Brazil | Visa not required
Brunei | Visa not required
Bulgaria | Visa not required
Burkina Faso | Visa required
Burundi | Visa required
Cambodia | eVisa / Visa on arrival
Cameroon | Visa required
Canada | Visa not required
Cape Verde | Visa not required
Central African Republic | Visa required
Chad | Visa required
Chile | Visa not required
China | Visa required
Colombia | Visa not required
Comoros | Visa on arrival
Republic of the Congo | Visa required
Democratic Republic of the Congo | Visa required
Costa Rica | Visa not required
C么te d'Ivoire | eVisa
Croatia | Visa not required
Cuba | Tourist Card required
Cyprus | Visa not required
Czech Republic | Visa not required
Denmark | Visa not required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa not required
Ecuador | Visa not required
Egypt | eVisa / Visa on arrival
El Salvador | Visa not required
Equatorial Guinea | Visa required
Eritrea | Visa required
Estonia | Visa not required
Eswatini | Visa not required
Ethiopia | eVisa
Fiji | Visa not required
Finland | Visa not required
France | Visa not required
Gabon | eVisa / Visa on arrival
Gambia | Visa not required
Georgia | Visa not required
Germany | Visa not required
Ghana | Visa required
Greece | Visa not required
Grenada | Visa not required
Guatemala | Visa not required
Guinea | Visa required
Guinea-Bissau | eVisa / Visa on arrival
Guyana | Visa required
Haiti | Visa not required
Honduras | Visa not required
Hungary | Visa not required
Iceland | Visa not required
India | e-Visa
Indonesia | Visa not required
Iran | Visa on arrival
Iraq | Visa required
Ireland | Visa not required
Israel | Visa not required
Italy | Visa not required
Jamaica | Visa on arrival
Japan | Visa not required
Jordan | Free visa on arrival
Kazakhstan | Visa not required
Kenya | eVisa / Visa on arrival
Kiribati | Visa not required
North Korea | Visa required
South Korea | Visa not required
Kuwait | eVisa / Visa on arrival
Kyrgyzstan | eVisa / Visa on arrival
Laos | Visa on arrival
Latvia | Visa not required
Lebanon | Visa on arrival
Lesotho | eVisa
Liberia | Visa required
Libya | Visa required
Liechtenstein | Visa not required
Lithuania | Visa not required
Luxembourg | Visa not required
Macedonia | Visa not required
Madagascar | Free visa on arrival
Malawi | Visa on arrival
Malaysia | Visa not required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa not required
Marshall Islands | Visa not required
Mauritania | Visa on arrival
Mauritius | Visa not required
Mexico | Visa not required
Micronesia | Visa not required
Moldova | Visa not required
Monaco | Visa not required
Mongolia | Visa required
Montenegro | Visa not required
Morocco | Visa not required
Mozambique | Visa on arrival
Myanmar | eVisa
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa not required
New Zealand | Visa not required
Nicaragua | Visa not required
Niger | Visa required
Nigeria | Visa required
Norway | Visa not required
Oman | eVisa
Pakistan | Visa required
Palau | Visa not required
Panama | Visa not required
Papua New Guinea | eVisa / Free visa on arrival
Paraguay | Visa not required
Peru | Visa not required
Philippines | Visa not required
Poland | Visa not required
Portugal | Visa not required
Qatar | Visa not required
Russia | Visa required
Rwanda | eVisa / Visa on arrival
Saint Kitts and Nevis | Visa not required
Saint Lucia | Visa not required
Saint Vincent and the Grenadines | Visa not required
Samoa | Visa not required
San Marino | Visa not required
S茫o Tom茅 and Pr铆ncipe | Visa not required
Saudi Arabia | Visa required
Senegal | Visa not required
Serbia | Visa not required
Seychelles | Visa not required
Sierra Leone | Visa required
Singapore | Visa not required
Slovakia | Visa not required
Slovenia | Visa not required
Solomon Islands | Visa not required
Somalia | Visa on arrival
South Africa | Visa required
South Sudan | Visa required
Spain | Visa not required
Sri Lanka | eVisa / Visa on arrival
Sudan | Visa required
Suriname | Visa required
Sweden | Visa not required
Switzerland | Visa not required
Syria | Visa required
Tajikistan | Visa on arrival
Tanzania | Visa not required
Thailand | Visa on arrival
Timor-Leste | Visa not required
Togo | Visa not required
Tonga | Visa not required
Trinidad and Tobago | Visa not required
Tunisia | Visa not required
Turkey | Visa not required
Turkmenistan | Visa required
Tuvalu | Visa not required
Uganda | eVisa / Visa on arrival
Ukraine | Visa not required
United Arab Emirates | Visa not required
United Kingdom | Visa not required
United States | Visa required
Uruguay | Visa not required
Uzbekistan | eVisa
Vanuatu | Visa not required
Vatican City | Visa not required
Venezuela | Visa not required
Vietnam | eVisa
Yemen | Visa required
Zambia | Visa not required
Zimbabwe | Visa on arrival
Processing table 2 ...
Abkhazia | Visa required
Artsakh | Visa not required
Kosovo | Visa not required
Northern Cyprus | Visa not required
Palestine | Visa not required
Sahrawi Arab Democratic Republic | 
Somaliland | Visa on arrival
South Ossetia | Visa not required
Taiwan | Visa not required
Transnistria | Visa not required
Processing table 3 ...
Hong Kong | Visa not required
Macau | Visa not required
Faroe Islands | Visa not required
Greenland | Visa not required
Clipperton Island | Special permit required
French Guiana | Visa not required
French Polynesia | Visa not required
Guadeloupe | Visa not required
Martinique | 
Saint Barth茅lemy | 
Saint Martin | 
Mayotte | Visa not required
New Caledonia | Visa not required
R茅union | Visa not required
Saint Pierre and Miquelon | Visa not required
Wallis and Futuna | Visa not required
Aruba | Visa not required
Bonaire | Visa not required
Sint Eustatius | 
Saba | 
Cura莽ao | Visa not required
Sint Maarten | Visa not
Cook Islands | Visa not required
Niue | Visa not required
Tokelau | Permit required
Jan Mayen | Permit required
Svalbard | Visa not required
Akrotiri and Dhekelia | Visa not required
Anguilla | Visa not required
Bermuda | Visa not required
British Indian Ocean Territory | Special permit required
British Virgin Islands | Visa not required
Cayman Islands | Visa not required
Falkland Islands | Visa not required
Gibraltar | Visa not required
Montserrat | Visa not required
Pitcairn Islands | Visa not required
Saint Helena | Visitor's Pass required
Ascension Island | eVisa
Tristan da Cunha | Permission required
South Georgia and the South Sandwich Islands | Permit required
Turks and Caicos Islands | Visa not required
American Samoa | Entry permit required
Guam | Visa required
Northern Mariana Islands | Visa required
Puerto Rico | Visa required
U.S. Virgin Islands | Visa required
Processing table 4 ...
Destination | Number of visitors
Austria | 264,704
Belgium | 41,630
Bulgaria | 1,439,853
Croatia | 63,000
Cyprus | 18,161
Greece | 543,360
Hungary[note 1] | 230,436
Macedonia | 7,142
Moldova | 22,624
Montenegro | 16,112
New Zealand | 1,188
Poland | 38,112
Russia | 30,886
Serbia | 36,959
Seychelles[note 2] | 942
Slovakia | 22,756
Slovenia | 25,730
Turkey | 426,585
Ukraine | 584,774
United Kingdom | 471,411
United States | 71,923
Has already crawled 142 countries
Fetching data for Russia...
Fetching Russia successfully
Australia | Australia . Ashmore and Cartier Islands 鈥?Special authorisation required. [367]
China | China . Hainan 鈥?Visa on arrival for 15 days. [368] Available at Haikou Meilan International Airport and Sanya Phoenix International Airport . Visa not required for 21 days for traveling as part of a tourist group (2 or more people) [369]
China | China . Tibet Autonomous Region 鈥?Tibet Travel Permit required (10 US Dollars ). [370] [371]
Colombia | Colombia . San Andr茅s and Leticia 鈥?Visitors arriving at Gustavo Rojas Pinilla International Airport and Alfredo V谩squez Cobo International Airport must buy tourist cards on arrival.
Ecuador | Ecuador . Gal谩pagos 鈥?Online pre-registration is required. Transit Control Card must also be obtained at the airport prior to departure. [372]
Eritrea | Eritrea outside Asmara 鈥?To travel in the rest of the country, a Travel Permit for Foreigners is required (20 Eritrean nakfa ). [373]
Fiji | Fiji . Lau Province 鈥?Special permission required. [374]
Greece | Greece Mount Athos 鈥?Special permit required (4 days: 25 euro for Orthodox visitors, 35 euro for non-Orthodox visitors, 18 euro for students). There is a visitors' quota: maximum 100 Orthodox and 10 non-Orthodox per day and women are not allowed. [375] [376]
India | India . Protected Area Permit (PAP) required for whole states of Nagaland and Sikkim and parts of states Manipur , Arunachal Pradesh , Uttaranchal , Jammu and Kashmir , Rajasthan , Himachal Pradesh . Restricted Area Permit (RAP) required for all of Andaman and Nicobar Islands and parts of Sikkim . Some of these requirements are occasionally lifted for a year. [377] [378] [379] [380] [381] [382]
Iran | Iran . Kish Island 鈥?Visa not required. [383]
Kazakhstan | Kazakhstan . Closed cities 鈥?Special permission required for the town of Baikonur and surrounding areas in Kyzylorda Oblast , and the town of Gvardeyskiy near Almaty . [384]
North Korea | North Korea outside Pyongyang 鈥?Special permit required. People are not allowed to leave the capital city, tourists can only leave the capital with a governmental tourist guide (no independent moving).
Malaysia | Malaysia . Sabah and Sarawak 鈥?Visa not required. These states have their own immigration authorities and passport is required to travel to them, however the same visa applies. [385]
Maldives | Maldives outside Mal茅 鈥?Permission required. Tourists are generally prohibited from visiting non-resort islands without the express permission of the Government of Maldives. [386]
Saudi Arabia | Saudi Arabia Mecca and Medina 鈥?Special access required. Non-Muslims and those following the Ahmadiyya religious movement are strictly prohibited from entry.
Sudan | Sudan . Darfur 鈥?Separate travel permit is required. [387]
Sudan | Sudan outside Khartoum 鈥?All foreigners traveling more than 25 kilometers outside of Khartoum must obtain a travel permit.
Tajikistan | Tajikistan . Gorno-Badakhshan Autonomous Province 鈥?OIVR permit required (15+5 Tajikistani Somoni ) and another special permit (free of charge) is required for Lake Sarez . [388] [389]
Turkmenistan | Turkmenistan . Closed cities 鈥?A special permit, issued prior to arrival by Ministry of Foreign Affairs, is required if visiting the following places: Atamurat , Cheleken , Dashoguz , Serakhs and Serhetabat . [390]
United States | United States . Closed city of Mercury , Nevada , United States 鈥?Special authorization is required for entry into Mercury.
United States | United States . United States Minor Outlying Islands 鈥?Special permits required for Baker Island , Howland Island , Jarvis Island , Johnston Atoll , Kingman Reef , Midway Atoll , Palmyra Atoll and Wake Island . [391] [392] [393] [394] [395] [396] [397]
Venezuela | Venezuela . Margarita Island 鈥?Visa not required. All visitors are fingerprinted. [398]
Vietnam | Vietnam . Ph煤 Qu峄慶 鈥?Visa not required for 30 days. [399]
Yemen | Yemen outside Sana'a or Aden 鈥?Special permission needed for travel outside Sana'a or Aden . [400]
Bulgaria | Bulgaria , Croatia , Cyprus , Romania , Albania , Andorra , Gibraltar 鈥?Visa exempt for holders of a visa issued by a Schengen Member State. [79] [105] [105] [225]
Ireland | Ireland 鈥?holders of valid visa for the United Kingdom do not require a visa. [149]
Mexico | Mexico 鈥?Permanent residents of Canada, EU or USA; or holders of a valid USA visa do not require a visa. [187]
Australia | Australia 1
Brunei | Brunei 1
Chile | Chile 1
China | China 2
Hong Kong | Hong Kong 2
Indonesia | Indonesia 2
Japan | Japan 1
South Korea | South Korea 1
Malaysia | Malaysia 2
Mexico | Mexico 1
New Zealand | New Zealand 1
Papua New Guinea | Papua New Guinea 2
Peru | Peru 1
Philippines | Philippines 3
Singapore | Singapore 2
Thailand | Thailand 1
Vietnam | Vietnam 2
Azerbaijan | Azerbaijan : As a result of the Nagorno-Karabakh War between Azerbaijan and Armenia , Azerbaijan refuses entry to individuals of Armenian descent who hold Russian Federation or other passports. [406] It also strictly refuses entry to foreigners in general whose passport shows evidence of entry into the self-proclaimed Nagorno-Karabakh Republic , declaring them a so-called personae non gratae . [407]
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa required
Algeria | Visa required
Andorra | Visa required
Angola | eVisa
Antigua and Barbuda | Visa not required
Argentina | Visa not required
Armenia | Visa not required
Australiaandterritories | Visa required
Austria | Visa required
Azerbaijan | Visa not required
Bahamas | Visa not required
Bahrain | eVisa / Visa on arrival
Bangladesh | Visa on arrival
Barbados | Visa not required
Belarus | Visa not required
Belgium | Visa required
Belize | Visa required
Benin | eVisa / Visa on arrival
Bhutan | Visa required
Bolivia | Visa not required
Bosnia and Herzegovina | Visa not required
Botswana | Visa not required
Brazil | Visa not required
Brunei | Visa not required
Bulgaria | Visa required
Burkina Faso | Visa required
Burundi | Visa required
Cambodia | eVisa / Visa on arrival
Cameroon | Visa required
Canada | Visa required
Cape Verde | Visa on arrival
Central African Republic | Visa required
Chad | Visa required
Chile | Visa not required
China | Visa required
Colombia | Visa not required
Comoros | Visa on arrival
Republic of the Congo | Visa required
Democratic Republic of the Congo | Visa required
Costa Rica | Visa not required
C么te d'Ivoire | eVisa
Croatia | Visa required
Cuba | Visa not required
Cyprus | Visa required
Czech Republic | Visa required
Denmark | Visa required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa not required
Ecuador | Visa not required
Egypt | eVisa / Visa on arrival
El Salvador | Visa not required
Equatorial Guinea | Visa required
Eritrea | Visa required
Estonia | Visa required
Eswatini | Visa not required
Ethiopia | eVisa / Visa on arrival
Fiji | Visa not required
Finland | Visa required
France | Visa required
Gabon | eVisa / Visa on arrival
Gambia | Visa required
Georgia | Visa not required
Germany | Visa required
Ghana | Visa required
Greece | Visa required
Grenada | Visa not required
Guatemala | Visa not required
Guinea | Visa required
Guinea-Bissau | eVisa / Visa on arrival
Guyana | Visa not required
Haiti | Visa not required
Honduras | Visa not required
Hungary | Visa required
Iceland | Visa required
India | e-Visa
Indonesia | Visa not required
Iran | Visa on arrival
Iraq | Visa required
Ireland | Visa required
Israel | Visa not required
Italy | Visa required
Jamaica | Visa not required
Japan | Visa required
Jordan | Visa on arrival
Kazakhstan | Visa not required
Kenya | eVisa / Visa on arrival
Kiribati | Visa required
North Korea | Visa required
South Korea | Visa not required
Kuwait | Visa required
Kyrgyzstan | Visa not required
Laos | Visa not required
Latvia | Visa required
Lebanon | Visa on arrival
Lesotho | eVisa
Liberia | Visa required
Libya | Visa required
Liechtenstein | Visa required
Lithuania | Visa required
Luxembourg | Visa required
Macedonia | Visa not required
Madagascar | Visa on arrival
Malawi | Visa required
Malaysia | Visa not required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa required
Marshall Islands | Visa on arrival
Mauritania | Visa on arrival
Mauritius | Visa not required
Mexico | Electronic Authorization
Micronesia | Visa not required
Moldova | Visa not required
Monaco | Visa required
Mongolia | Visa not required
Montenegro | Visa not required
Morocco | Visa not required
Mozambique | Visa on arrival
Myanmar | eVisa
Namibia | Visa not required
Nauru | Visa not required
Nepal | Visa on arrival
Netherlands | Visa required
New Zealand | Visa required
Nicaragua | Visa not required
Niger | Visa required
Nigeria | Visa required
Norway | Visa required
Oman | eVisa
Pakistan | Visa required
Palau | Visa not required
Panama | Visa not required
Papua New Guinea | Visa required
Paraguay | Visa not required
Peru | Visa not required
Philippines | Visa not required
Poland | Visa required
Portugal | Visa required
Qatar | Visa not required
Romania | Visa required
Rwanda | eVisa / Visa on arrival
Saint Kitts and Nevis | Visa not required
Saint Lucia | Visa not required
Saint Vincent and the Grenadines | Visa not required
Samoa | Visa not required
San Marino | Visa required
S茫o Tom茅 and Pr铆ncipe | Visa not required
Saudi Arabia | Visa required
Senegal | Visa on arrival
Serbia | Visa not required
Seychelles | Visa not required
Sierra Leone | Visa required
Singapore | eVisa
Slovakia | Visa required
Slovenia | Visa required
Solomon Islands | Visa required
Somalia | Visa on arrival
South Africa | Visa not required
South Sudan | Visa required
Spain | Visa required
Sri Lanka | eVisa / Visa on arrival
Sudan | Visa required
Suriname | Visa required
Sweden | Visa required
Switzerland | Visa required
Syria | Visa required
Tajikistan | Visa not required
Tanzania | eVisa / Visa on arrival
Thailand | Visa not required
Timor-Leste | Visa on arrival
Togo | Visa on arrival
Tonga | Visa on arrival
Trinidad and Tobago | Visa not required
Tunisia | Visa not required
Turkey | Visa not required
Turkmenistan | Visa required
Tuvalu | Visa on arrival
Uganda | eVisa / Visa on arrival
Ukraine | Visa not required
United Arab Emirates | Visa on arrival
United KingdomandCrown dependencies | Visa required
United States | Visa required
Uruguay | Visa not required
Uzbekistan | Visa not required
Vanuatu | Visa not required
Vatican City | Visa required
Venezuela | Visa not required
Vietnam | Visa not required
Yemen | Visa required
Zambia | eVisa / Visa on arrival
Zimbabwe | eVisa / Visa on arrival
Processing table 2 ...
Abkhazia | Visa not required
Kosovo | Visa required
Nagorno-Karabakh (Artsakh) | Visa not required
Northern Cyprus | Visa not required
Novorossiya | Restricted area
Palestine | Visa not required
Sahrawi Arab Democratic Republic | 
Somaliland | Visa on arrival
South Ossetia | Visa not required
Taiwan | Visa not required
Transnistria | Visa not required
Processing table 3 ...
Hong Kong | Visa not required
Macau | Visa not required
Faroe Islands | Visa required
Greenland | Visa required
Clipperton Island | Special permit required
French Guiana | Visa required
French Polynesia | Visa required
Guadeloupe | Visa required
Martinique | Visa required
Saint Barth茅lemy | Visa required
Saint Martin | Visa required
Mayotte | Visa required
New Caledonia | Visa required
R茅union | Visa required
Saint Pierre and Miquelon | Visa required
Wallis and Futuna | Visa required
Aruba | Visa required
Bonaire | Visa required
Cura莽ao | Visa required
Sint Maarten | Visa required
Cook Islands | Visa not required
Niue | Visa not required
Tokelau | Permit required
Jan Mayen | Permit required
Svalbard | Visa not required
Akrotiri and Dhekelia | Visa required
Anguilla | Visa required
Bermuda | Visa required
British Indian Ocean Territory | Special permit required
British Virgin Islands | Visa required
Cayman Islands | Visa required
Falkland Islands (Malvinas) | Visa required
Gibraltar | Visa required
Montserrat | eVisa
Pitcairn Islands | Visa not required
Saint Helena | eVisa
Ascension Island | eVisa
Tristan da Cunha | Permission required
South Georgia and the South Sandwich Islands | Permit required
Turks and Caicos Islands | Visa not required
American Samoa | Entry permit required
Guam | Visa not required
Northern Mariana Islands | Visa not required
Puerto Rico | Visa required
U.S. Virgin Islands | Visa required
Processing table 4 ...
Diplomatic passports only | Andorra, Austria, Belgium, Czech Republic, Denmark, Estonia, Finland, France,[a]Germany, Greece, Italy, Jordan, Kosovo, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Mauritania, Monaco, Netherlands,[b]Norway, Poland, Portugal, Qatar, San Marino, Slovenia, Spain, Sweden, Switzerland, Turkey, United Arab Emirates (until 17 Feb 2019) and Vatican
Diplomatic and service passports | Abkhazia, Albania, Algeria (from 6 Feb 2019), Angola, Antigua and Barbuda, Argentina, Armenia, Azerbaijan, Bahamas, Bahrain, Bangladesh, Barbados, Belarus, Benin, Bolivia, Bosnia and Herzegovina, Botswana, Brazil, Brunei, Bulgaria, Burkina Faso, Burundi, Cambodia, Cape Verde, Chile, China, Colombia, Comoros (on arrival), Cook Islands, Congo, Costa Rica, Croatia, Cuba, Cyprus, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Ethiopia, Fiji, Gabon, Gambia, Georgia, Grenada, Guam, Guatemala, Guinea, Guyana, Haiti, Honduras, Hong Kong, Hungary, India, Indonesia, Iran, Jamaica, Jordan, Kazakhstan, Kenya (on arrival), Kuwait, Kyrgyzstan, Laos, Macau, Macedonia, Madagascar (on arrival), Malawi (on duty), Malaysia, Maldives, Mali, Marshall Island (on arrival), Mauritius, Mexico, Micronesia, Moldova, Mongolia, Montenegro, Morocco, Mozambique, Myanmar, Namibia, Nauru, Nepal, Nicaragua, Niue, North Korea, Northern Mariana Islands, Oman, Pakistan, Palau, Palestine, Panama, Paraguay, Peru, Philippines, Romania, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Samoa, S茫o Tom茅 and Principe, Senegal, Serbia, Seychelles, Singapore, Slovakia, South Africa, South Korea, South Ossetia, South Sudan (on arrival), Sri Lanka, Syria, Swaziland, Tanzania (on arrival), Tajikistan, Thailand, East Timor (on arrival), Togo (on arrival), Tonga (on arrival), Trinidad and Tobago, Tunisia, Turkmenistan, Turks and Caicos, Tuvalu (on arrival), Uganda (on arrival), Ukraine, United Arab Emirates (from 17 Feb 2019), Uruguay, Uzbekistan, Vanuatu, Venezuela, Vietnam, Zambia (on arrival), Zimbabwe
Processing table 5 ...
Destination | Number of visitors from Russia
Abkhazia | 4,357,937
Afghanistan | 1,463
American Samoa | 6
Angola | 7,305
Antarctica | 330
Antigua and Barbuda | 372
Argentina | 8,138
Armenia | 410,302
Aruba | 968
Australia | 15,200
Austria[note 1] | 272,300
Azerbaijan | 744,125
Bahamas | 1,498
Bahrain | 12,712
Barbados[note 1] | 909
Belgium | 60,386
Belarus | 1,230,000
Bermuda[note 2] | 101
Bhutan | 243
Bolivia | 1,745
Bosnia and Herzegovina | 5,268
Botswana | 1,065
Brazil | 18,820
Bulgaria | 565,754
Cambodia | 53,164
Cameroon[note 1] | 7,151
Canada | 24,401
Cayman Islands[note 2] | 65
Chile | 6,003
China | 1,976,000
Colombia | 5,157
Congo | 4,023
Costa Rica | 4,657
Croatia | 119,689
Cuba | 75,000
Cyprus | 824,494
Czech Republic[note 1] | 551,191
Denmark | 41,002
Dominica | 44
Dominican Republic | 245,346
Ecuador | 7,313
Egypt | 2,338,900
Estonia | 1,803,249/ 238,636[note 1]
Finland | 3,629,121/ 375,407[note 1]
France | 620,028
French Polynesia | 287
Georgia | 1,392,610
Germany | 607,422
Greece | 512,789
Guam[note 2] | 3,352
Guatemala | 2,576
Hong Kong | 148,098
Hungary[note 1] | 138,941
Iceland | 11,819
India | 278,904
Indonesia | 88,520
Iran | 24,336
Iraq | 2,451
Israel | 330,500
Italy | 864,000
Jamaica | 1,018
Japan | 77,200
Jordan | 49,384
Kazakhstan | 1,708,873
Kyrgyzstan | 471,400
Laos | 10,986
Latvia | 424,842/ 241,435[note 1]
Lebanon | 16,205
Lithuania | 742,333/ 150,600
Luxembourg[note 1] | 6,659
Macao | 27,037
Macedonia[note 1] | 4,213
Madagascar | 264
Malaysia | 67,564
Maldives | 61,931
Malta | 16,370
Malawi | 154
Mali | 444
Mauritius | 11,153
Mexico[note 2] | 32,337
Moldova | 314,266
Monaco | 46,000
Mongolia | 106,935
Montenegro[note 1] | 316,826
Morocco | 20,000
Myanmar | 5,487
Namibia | 2,943
Netherlands | 175,000
New Zealand | 6,640
Nicaragua | 1,464
Northern Mariana Islands | 2,130
North Korea | 4,359
Norway | 138,902
Oman | 4,858
Pakistan | 2,500
Palau | 337
Panama | 4,525
Papua New Guinea | 414
Peru | 8,648
Philippines | 33,279
Poland | 2,052,400
Portugal | 98,000
Qatar | 87,595
Romania | 66,734
Saudi Arabia | 7,745
Serbia[note 1] | 49,857
Seychelles | 13,191
Singapore | 80,134
Slovakia[note 1] | 35,919
Slovenia[note 1] | 51,803
South Africa | 7,244
South Korea | 270,427
South Ossetia | 451,918
Spain | 1,145,848
Sri Lanka | 59,191
Sudan | 268
Suriname | 72
Sweden | 63,689
Switzerland | 251,142
Taiwan | 9,226
Tajikistan | 116,000
Tanzania | 7,435
Thailand | 1,346,219
Tunisia | 520,000
Turkey | 4,715,438
Turkmenistan | 27,490
Ukraine | 1,464,764
United Arab Emirates | 530,000
United Kingdom | 199,000
United States[note 3] | 344,368
Uruguay | 3,114
Uzbekistan | 137,001
Venezuela | 9,035
Vietnam | 574,164
Has already crawled 143 countries
Fetching data for Rwanda...
Fetching Rwanda successfully
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa required
Algeria | Visa required
Andorra | Visa required
Angola | Visa not required
Antigua and Barbuda | eVisa
Argentina | Visa required
Armenia | Visa required
Australia | Visa required
Austria | Visa required
Azerbaijan | Visa required
Bahamas | Visa required
Bahrain | Visa required
Bangladesh | Visa on arrival
Barbados | Visa required
Belarus | Visa required
Belgium | Visa required
Belize | Visa required
Benin | Visa not required
Bhutan | Visa required
Bolivia | Visa required
Bosnia and Herzegovina | Visa required
Botswana | Visa required
Brazil | Visa required
Brunei | Visa required
Bulgaria | Visa required
Burkina Faso | Visa required
Burundi | Visa not required
Cambodia | eVisa / Visa on arrival
Cameroon | Visa required
Canada | Visa required
Cape Verde | Visa on arrival
Central African Republic | Visa not required
Chad | Visa required
Chile | Visa required
China | Visa required
Colombia | Visa required
Comoros | Visa on arrival
Republic of the Congo | Visa on arrival
Democratic Republic of the Congo | Visa not required
Costa Rica | Visa required
C么te d'Ivoire | eVisa
Croatia | Visa required
Cuba | Visa required
Cyprus | Visa required
Czech Republic | Visa required
Denmark | Visa required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa required
Ecuador | Visa not required
Egypt | Visa required
El Salvador | Visa required
Equatorial Guinea | Visa required
Eritrea | Visa required
Estonia | Visa required
Eswatini | Visa required
Ethiopia | eVisa / Visa on arrival
Fiji | Visa required
Finland | Visa required
France | Visa required
Gabon | eVisa
Gambia | Visa required
Georgia | eVisa
Germany | Visa required
Ghana | Visa not required
Greece | Visa required
Grenada | Visa not required
Guatemala | Visa required
Guinea | Visa required
Guinea-Bissau | eVisa / Visa on arrival
Guyana | Visa required
Haiti | Visa not required
Honduras | Visa required
Hungary | Visa required
Iceland | Visa required
India | eVisa
Indonesia | Visa not required
Iran | Visa on arrival
Iraq | Visa required
Ireland | Visa required
Israel | Visa required
Italy | Visa required
Jamaica | Visa required
Japan | Visa required
Jordan | Visa on arrival
Kazakhstan | Visa required
Kenya | Visa not required
Kiribati | Visa required
North Korea | Visa required
South Korea | Visa required
Kuwait | Visa required
Kyrgyzstan | eVisa
Laos | Visa on arrival
Latvia | Visa required
Lebanon | Visa required
Lesotho | eVisa
Liberia | Visa required
Libya | Visa required
Liechtenstein | Visa required
Lithuania | Visa required
Luxembourg | Visa required
Macedonia | Visa required
Madagascar | Free visa on arrival
Malawi | Visa required
Malaysia | Visa required
Maldives | Visa on arrival
Mali | Visa on arrival
Malta | Visa required
Marshall Islands | Visa required
Mauritania | Visa on arrival
Mauritius | Visa not required
Mexico | Visa required
Micronesia | Visa not required
Moldova | Visa required
Monaco | Visa required
Mongolia | Visa required
Montenegro | Visa required
Morocco | Visa required
Mozambique | Visa on arrival
Myanmar | Visa required
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa required
New Zealand | Visa required
Nicaragua | Visa on arrival
Niger | Visa required
Nigeria | Visa required
Norway | Visa required
Oman | Visa required
Pakistan | Visa required
Palau | Visa on arrival
Panama | Visa required
Papua New Guinea | Visa required
Paraguay | Visa required
Peru | Visa required
Philippines | Visa not required
Poland | Visa required
Portugal | Visa required
Qatar | eVisa
Romania | Visa required
Russia | Visa required
Saint Kitts and Nevis | eVisa
Saint Lucia | Visa required
Saint Vincent and the Grenadines | Visa not required
Samoa | Visa not required
San Marino | Visa required
S茫o Tom茅 and Pr铆ncipe | eVisa
Saudi Arabia | Visa required
Senegal | Visa on arrival
Serbia | Visa required
Seychelles | Free Visitor's Permit on arrival
Sierra Leone | Visa required
Singapore | Visa not required
Slovakia | Visa required
Slovenia | Visa required
Solomon Islands | Visa required
Somalia | Visa on arrival
South Africa | Visa required
South Sudan | Visa on arrival
Spain | Visa required
Sri Lanka | Electronic Travel Authorization
Sudan | Visa required
Suriname | Visa required
Sweden | Visa required
Switzerland | Visa required
Syria | Visa required
Tajikistan | Visa required
Tanzania | Visa not required
Thailand | Visa required
Timor-Leste | Visa on arrival
Togo | Visa on arrival
Tonga | Visa required
Trinidad and Tobago | Visa required
Tunisia | Visa required
Turkey | Visa required
Turkmenistan | Visa required
Tuvalu | Visa on arrival
Uganda | Visa not required
Ukraine | Visa required
United Arab Emirates | Visa required
United Kingdom | Visa required
United States | Visa required
Uruguay | Visa required
Uzbekistan | Visa required
Vanuatu | Visa not required
